date,time_utc,player_name,team,american_odds,ev_pct,model_prob_pct
2026-05-24,22:09,Jake McCarthy,COL,1900,27.40,9.71
2026-05-24,22:09,Miguel Andujar,SD,1800,27.41,11.64
2026-05-24,22:09,Eli White,ATL,1900,27.40,10.81
2026-05-24,22:09,Andrés Chaparro,WSH,2900,27.68,9.41
2026-05-24,22:09,Ildemaro Vargas,AZ,1900,27.40,9.36
2026-05-24,22:09,Daylen Lile,WSH,1800,27.41,8.84
2026-05-24,22:09,Sterlin Thompson,COL,2200,27.51,9.50
2026-05-24,22:09,Ryan Waldschmidt,AZ,3400,27.40,7.10
2026-05-24,22:09,Manny Machado,SD,1100,28.69,11.21
2026-05-24,22:09,Aramis Garcia,AZ,2900,27.68,9.05
2026-05-24,22:09,Mauricio Dubón,ATL,2900,27.68,6.14
2026-05-24,22:09,Daniel Susac,SF,2900,27.68,6.65
2026-05-24,22:09,Jonah Heim,ATH,2400,27.40,7.04
2026-05-24,22:09,Ha-Seong Kim,ATL,1900,27.40,7.15
2026-05-24,22:09,Geraldo Perdomo,AZ,3400,27.40,4.69
2026-05-24,22:09,Tyler Freeman,COL,2400,27.40,5.89
2026-05-24,22:09,Ozzie Albies,ATL,1150,21.88,9.75
2026-05-24,22:10,Michael Harris II,ATL,1100,28.69,20.37
2026-05-24,22:10,Miguel Vargas,CWS,750,28.76,21.13
2026-05-24,22:10,Matt Olson,ATL,1150,28.80,16.46
2026-05-24,22:10,TJ Rumfield,COL,1300,28.77,16.05
2026-05-24,22:10,Dylan Crews,WSH,2400,27.40,12.13
2026-05-24,22:10,James Wood,WSH,1200,28.67,14.73
2026-05-24,22:10,Corbin Carroll,AZ,2800,27.48,10.44
2026-05-24,22:10,Zack Gelof,ATH,2800,27.48,11.97
2026-05-24,22:10,Curtis Mead,WSH,2900,27.68,11.57
2026-05-24,22:10,CJ Abrams,WSH,2400,27.40,10.79
2026-05-24,22:10,Harrison Bader,SF,2900,27.68,11.67
2026-05-24,22:10,Ketel Marte,AZ,1800,27.41,11.27
2026-05-24,22:10,Shea Langeliers,ATH,1000,28.74,13.94
2026-05-24,22:10,Xander Bogaerts,SD,2400,27.40,10.27
2026-05-24,22:10,Nolan Arenado,AZ,1700,27.51,11.44
2026-05-24,22:10,Jacob Young,WSH,2400,27.40,10.21
2026-05-24,22:10,Jake McCarthy,COL,1900,27.40,9.71
2026-05-24,22:10,Miguel Andujar,SD,1800,27.41,11.64
2026-05-24,22:10,Eli White,ATL,1900,27.40,10.81
2026-05-24,22:10,Andrés Chaparro,WSH,2900,27.68,9.41
2026-05-24,22:10,Ildemaro Vargas,AZ,1900,27.40,9.36
2026-05-24,22:10,Daylen Lile,WSH,1800,27.41,8.84
2026-05-24,22:10,Sterlin Thompson,COL,2200,27.51,9.50
2026-05-24,22:10,Ryan Waldschmidt,AZ,3400,27.40,7.10
2026-05-24,22:10,Manny Machado,SD,1100,28.69,11.21
2026-05-24,22:10,Aramis Garcia,AZ,2900,27.68,9.05
2026-05-24,22:10,Mauricio Dubón,ATL,2900,27.68,6.14
2026-05-24,22:10,Daniel Susac,SF,2900,27.68,6.65
2026-05-24,22:10,Jonah Heim,ATH,2400,27.40,7.04
2026-05-24,22:10,Ha-Seong Kim,ATL,1900,27.40,7.15
2026-05-24,22:10,Geraldo Perdomo,AZ,3400,27.40,4.69
2026-05-24,22:10,Tyler Freeman,COL,2400,27.40,5.89
2026-05-24,22:10,Ozzie Albies,ATL,1150,21.88,9.75
2026-05-24,22:11,Michael Harris II,ATL,1100,28.69,20.37
2026-05-24,22:11,Miguel Vargas,CWS,750,28.76,21.13
2026-05-24,22:11,Matt Olson,ATL,1150,28.80,16.46
2026-05-24,22:11,TJ Rumfield,COL,1300,28.77,16.05
2026-05-24,22:11,Dylan Crews,WSH,2400,27.40,12.13
2026-05-24,22:11,James Wood,WSH,1200,28.67,14.73
2026-05-24,22:11,Corbin Carroll,AZ,2800,27.48,10.44
2026-05-24,22:11,Zack Gelof,ATH,2800,27.48,11.97
2026-05-24,22:11,Curtis Mead,WSH,2900,27.68,11.57
2026-05-24,22:11,CJ Abrams,WSH,2400,27.40,10.79
2026-05-24,22:11,Harrison Bader,SF,2900,27.68,11.67
2026-05-24,22:11,Ketel Marte,AZ,1800,27.41,11.27
2026-05-24,22:11,Shea Langeliers,ATH,1000,28.74,13.94
2026-05-24,22:11,Xander Bogaerts,SD,2400,27.40,10.27
2026-05-24,22:11,Nolan Arenado,AZ,1700,27.51,11.44
2026-05-24,22:11,Jacob Young,WSH,2400,27.40,10.21
2026-05-24,22:11,Jake McCarthy,COL,1900,27.40,9.71
2026-05-24,22:11,Miguel Andujar,SD,1800,27.41,11.64
2026-05-24,22:11,Eli White,ATL,1900,27.40,10.81
2026-05-24,22:11,Andrés Chaparro,WSH,2900,27.68,9.41
2026-05-24,22:11,Ildemaro Vargas,AZ,1900,27.40,9.36
2026-05-24,22:11,Daylen Lile,WSH,1800,27.41,8.84
2026-05-24,22:11,Sterlin Thompson,COL,2200,27.51,9.50
2026-05-24,22:11,Ryan Waldschmidt,AZ,3400,27.40,7.10
2026-05-24,22:11,Manny Machado,SD,1100,28.69,11.21
2026-05-24,22:11,Aramis Garcia,AZ,2900,27.68,9.05
2026-05-24,22:11,Mauricio Dubón,ATL,2900,27.68,6.14
2026-05-24,22:11,Daniel Susac,SF,2900,27.68,6.65
2026-05-24,22:11,Jonah Heim,ATH,2400,27.40,7.04
2026-05-24,22:11,Ha-Seong Kim,ATL,1900,27.40,7.15
2026-05-24,22:11,Geraldo Perdomo,AZ,3400,27.40,4.69
2026-05-24,22:11,Tyler Freeman,COL,2400,27.40,5.89
2026-05-24,22:11,Ozzie Albies,ATL,1150,21.88,9.75
2026-05-24,22:11,Michael Harris II,ATL,1100,28.69,20.37
2026-05-24,22:11,Miguel Vargas,CWS,750,28.76,21.13
2026-05-24,22:11,Matt Olson,ATL,1150,28.80,16.46
2026-05-24,22:11,TJ Rumfield,COL,1300,28.77,16.05
2026-05-24,22:11,Dylan Crews,WSH,2400,27.40,12.13
2026-05-24,22:11,James Wood,WSH,1200,28.67,14.73
2026-05-24,22:11,Corbin Carroll,AZ,2800,27.48,10.44
2026-05-24,22:11,Zack Gelof,ATH,2800,27.48,11.97
2026-05-24,22:11,Curtis Mead,WSH,2900,27.68,11.57
2026-05-24,22:11,CJ Abrams,WSH,2400,27.40,10.79
2026-05-24,22:11,Harrison Bader,SF,2900,27.68,11.67
2026-05-24,22:11,Ketel Marte,AZ,1800,27.41,11.27
2026-05-24,22:11,Shea Langeliers,ATH,1000,28.74,13.94
2026-05-24,22:11,Xander Bogaerts,SD,2400,27.40,10.27
2026-05-24,22:11,Nolan Arenado,AZ,1700,27.51,11.44
2026-05-24,22:11,Jacob Young,WSH,2400,27.40,10.21
2026-05-24,22:11,Jake McCarthy,COL,1900,27.40,9.71
2026-05-24,22:11,Miguel Andujar,SD,1800,27.41,11.64
2026-05-24,22:11,Eli White,ATL,1900,27.40,10.81
2026-05-24,22:11,Andrés Chaparro,WSH,2900,27.68,9.41
2026-05-24,22:11,Ildemaro Vargas,AZ,1900,27.40,9.36
2026-05-24,22:11,Daylen Lile,WSH,1800,27.41,8.84
2026-05-24,22:11,Sterlin Thompson,COL,2200,27.51,9.50
2026-05-24,22:11,Ryan Waldschmidt,AZ,3400,27.40,7.10
2026-05-24,22:11,Manny Machado,SD,1100,28.69,11.21
2026-05-24,22:11,Aramis Garcia,AZ,2900,27.68,9.05
2026-05-24,22:11,Mauricio Dubón,ATL,2900,27.68,6.14
2026-05-24,22:11,Daniel Susac,SF,2900,27.68,6.65
2026-05-24,22:11,Jonah Heim,ATH,2400,27.40,7.04
2026-05-24,22:11,Ha-Seong Kim,ATL,1900,27.40,7.15
2026-05-24,22:11,Geraldo Perdomo,AZ,3400,27.40,4.69
2026-05-24,22:11,Tyler Freeman,COL,2400,27.40,5.89
2026-05-24,22:11,Ozzie Albies,ATL,1150,21.88,9.75
2026-05-24,22:11,Michael Harris II,ATL,1100,28.69,20.37
2026-05-24,22:11,Miguel Vargas,CWS,750,28.76,21.13
2026-05-24,22:11,Matt Olson,ATL,1150,28.80,16.46
2026-05-24,22:11,TJ Rumfield,COL,1300,28.77,16.05
2026-05-24,22:11,Dylan Crews,WSH,2400,27.40,12.13
2026-05-24,22:11,James Wood,WSH,1200,28.67,14.73
2026-05-24,22:11,Corbin Carroll,AZ,2800,27.48,10.44
2026-05-24,22:11,Zack Gelof,ATH,2800,27.48,11.97
2026-05-24,22:11,Curtis Mead,WSH,2900,27.68,11.57
2026-05-24,22:11,CJ Abrams,WSH,2400,27.40,10.79
2026-05-24,22:11,Harrison Bader,SF,2900,27.68,11.67
2026-05-24,22:11,Ketel Marte,AZ,1800,27.41,11.27
2026-05-24,22:11,Shea Langeliers,ATH,1000,28.74,13.94
2026-05-24,22:11,Xander Bogaerts,SD,2400,27.40,10.27
2026-05-24,22:11,Nolan Arenado,AZ,1700,27.51,11.44
2026-05-24,22:11,Jacob Young,WSH,2400,27.40,10.21
2026-05-24,22:11,Jake McCarthy,COL,1900,27.40,9.71
2026-05-24,22:11,Miguel Andujar,SD,1800,27.41,11.64
2026-05-24,22:11,Eli White,ATL,1900,27.40,10.81
2026-05-24,22:11,Andrés Chaparro,WSH,2900,27.68,9.41
2026-05-24,22:11,Ildemaro Vargas,AZ,1900,27.40,9.36
2026-05-24,22:11,Daylen Lile,WSH,1800,27.41,8.84
2026-05-24,22:11,Sterlin Thompson,COL,2200,27.51,9.50
2026-05-24,22:11,Ryan Waldschmidt,AZ,3400,27.40,7.10
2026-05-24,22:11,Manny Machado,SD,1100,28.69,11.21
2026-05-24,22:11,Aramis Garcia,AZ,2900,27.68,9.05
2026-05-24,22:11,Mauricio Dubón,ATL,2900,27.68,6.14
2026-05-24,22:11,Daniel Susac,SF,2900,27.68,6.65
2026-05-24,22:11,Jonah Heim,ATH,2400,27.40,7.04
2026-05-24,22:11,Ha-Seong Kim,ATL,1900,27.40,7.15
2026-05-24,22:11,Geraldo Perdomo,AZ,3400,27.40,4.69
2026-05-24,22:11,Tyler Freeman,COL,2400,27.40,5.89
2026-05-24,22:11,Ozzie Albies,ATL,1150,21.88,9.75
2026-05-26,19:36,Munetaka Murakami,CWS,700,29.81,19.50
2026-05-26,19:36,James Wood,WSH,1200,28.67,12.80
2026-05-26,19:36,Curtis Mead,WSH,2900,27.68,11.36
2026-05-26,19:36,Michael Harris II,ATL,1100,28.69,13.28
2026-05-26,19:36,CJ Abrams,WSH,2400,27.40,10.11
2026-05-26,19:36,Shea Langeliers,ATH,1000,28.74,13.91
2026-05-26,19:36,Ty France,SD,800,28.77,15.94
2026-05-26,19:36,Zack Gelof,ATH,2800,27.48,10.78
2026-05-26,19:36,Jacob Young,WSH,2400,27.40,9.35
2026-05-26,19:36,Xander Bogaerts,SD,2400,27.40,9.21
2026-05-26,19:36,Dylan Crews,WSH,2400,27.40,9.39
2026-05-26,19:36,Colson Montgomery,CWS,1000,28.74,12.69
2026-05-26,19:36,Matt Olson,ATL,1150,28.80,11.09
2026-05-26,19:36,Rodolfo Durán,SD,1700,27.51,9.78
2026-05-26,19:36,Andrés Chaparro,WSH,2900,27.68,7.96
2026-05-26,19:36,Harrison Bader,SF,2900,27.68,8.69
2026-05-26,19:36,Miguel Andujar,SD,1800,27.41,9.72
2026-05-26,19:36,Eli White,ATL,1900,27.40,8.88
2026-05-26,19:36,Tristan Peters,CWS,3400,27.40,6.71
2026-05-26,19:36,TJ Rumfield,COL,1300,28.77,9.36
2026-05-26,19:36,Sterlin Thompson,COL,2200,27.51,7.64
2026-05-26,19:36,Nolan Arenado,AZ,1700,27.51,7.92
2026-05-26,19:36,Aramis Garcia,AZ,2900,27.68,6.78
2026-05-26,19:36,Jake McCarthy,COL,1900,27.40,7.10
2026-05-26,19:36,Jose Fernandez,AZ,2900,27.68,5.62
2026-05-26,19:36,Miguel Vargas,CWS,750,13.65,13.37
2026-05-26,19:36,Tyler Freeman,COL,2400,27.40,5.80
2026-05-26,19:36,Ryan Waldschmidt,AZ,3400,27.40,4.79
2026-05-26,19:36,Jeff McNeil,ATH,3400,27.40,4.98
2026-05-26,19:39,Munetaka Murakami,CWS,700,29.81,19.50
2026-05-26,19:39,James Wood,WSH,1200,28.67,12.80
2026-05-26,19:39,Curtis Mead,WSH,2900,27.68,11.36
2026-05-26,19:39,Michael Harris II,ATL,1100,28.69,13.28
2026-05-26,19:39,CJ Abrams,WSH,2400,27.40,10.11
2026-05-26,19:39,Shea Langeliers,ATH,1000,28.74,13.91
2026-05-26,19:39,Ty France,SD,800,28.77,15.94
2026-05-26,19:39,Zack Gelof,ATH,2800,27.48,10.78
2026-05-26,19:39,Jacob Young,WSH,2400,27.40,9.35
2026-05-26,19:39,Xander Bogaerts,SD,2400,27.40,9.21
2026-05-26,19:39,Dylan Crews,WSH,2400,27.40,9.39
2026-05-26,19:39,Colson Montgomery,CWS,1000,28.74,12.69
2026-05-26,19:39,Matt Olson,ATL,1150,28.80,11.09
2026-05-26,19:39,Rodolfo Durán,SD,1700,27.51,9.78
2026-05-26,19:39,Andrés Chaparro,WSH,2900,27.68,7.96
2026-05-26,19:39,Harrison Bader,SF,2900,27.68,8.69
2026-05-26,19:39,Miguel Andujar,SD,1800,27.41,9.72
2026-05-26,19:39,Eli White,ATL,1900,27.40,8.88
2026-05-26,19:39,Tristan Peters,CWS,3400,27.40,6.71
2026-05-26,19:39,TJ Rumfield,COL,1300,28.77,9.36
2026-05-26,19:39,Sterlin Thompson,COL,2200,27.51,7.64
2026-05-26,19:39,Nolan Arenado,AZ,1700,27.51,7.92
2026-05-26,19:39,Aramis Garcia,AZ,2900,27.68,6.78
2026-05-26,19:39,Jake McCarthy,COL,1900,27.40,7.10
2026-05-26,19:39,Jose Fernandez,AZ,2900,27.68,5.62
2026-05-26,19:39,Miguel Vargas,CWS,750,13.65,13.37
2026-05-26,19:39,Tyler Freeman,COL,2400,27.40,5.80
2026-05-26,19:39,Ryan Waldschmidt,AZ,3400,27.40,4.79
2026-05-26,19:39,Jeff McNeil,ATH,3400,27.40,4.98
2026-05-26,19:40,Munetaka Murakami,CWS,700,29.81,19.50
2026-05-26,19:40,James Wood,WSH,1200,28.67,12.80
2026-05-26,19:40,Curtis Mead,WSH,2900,27.68,11.36
2026-05-26,19:40,Michael Harris II,ATL,1100,28.69,13.28
2026-05-26,19:40,CJ Abrams,WSH,2400,27.40,10.11
2026-05-26,19:40,Shea Langeliers,ATH,1000,28.74,13.91
2026-05-26,19:40,Ty France,SD,800,28.77,15.94
2026-05-26,19:40,Zack Gelof,ATH,2800,27.48,10.78
2026-05-26,19:40,Jacob Young,WSH,2400,27.40,9.35
2026-05-26,19:40,Xander Bogaerts,SD,2400,27.40,9.21
2026-05-26,19:40,Dylan Crews,WSH,2400,27.40,9.39
2026-05-26,19:40,Colson Montgomery,CWS,1000,28.74,12.69
2026-05-26,19:40,Matt Olson,ATL,1150,28.80,11.09
2026-05-26,19:40,Rodolfo Durán,SD,1700,27.51,9.78
2026-05-26,19:40,Andrés Chaparro,WSH,2900,27.68,7.96
2026-05-26,19:40,Harrison Bader,SF,2900,27.68,8.69
2026-05-26,19:40,Miguel Andujar,SD,1800,27.41,9.72
2026-05-26,19:40,Eli White,ATL,1900,27.40,8.88
2026-05-26,19:40,Tristan Peters,CWS,3400,27.40,6.71
2026-05-26,19:40,TJ Rumfield,COL,1300,28.77,9.36
2026-05-26,19:40,Sterlin Thompson,COL,2200,27.51,7.64
2026-05-26,19:40,Nolan Arenado,AZ,1700,27.51,7.92
2026-05-26,19:40,Aramis Garcia,AZ,2900,27.68,6.78
2026-05-26,19:40,Jake McCarthy,COL,1900,27.40,7.10
2026-05-26,19:40,Jose Fernandez,AZ,2900,27.68,5.62
2026-05-26,19:40,Miguel Vargas,CWS,750,13.65,13.37
2026-05-26,19:40,Tyler Freeman,COL,2400,27.40,5.80
2026-05-26,19:40,Ryan Waldschmidt,AZ,3400,27.40,4.79
2026-05-26,19:40,Jeff McNeil,ATH,3400,27.40,4.98
2026-05-26,19:56,Munetaka Murakami,CWS,700,29.81,19.50
2026-05-26,19:56,James Wood,WSH,1200,28.67,12.80
2026-05-26,19:56,Curtis Mead,WSH,2900,27.68,11.36
2026-05-26,19:56,Michael Harris II,ATL,1100,28.69,13.28
2026-05-26,19:56,CJ Abrams,WSH,2400,27.40,10.11
2026-05-26,19:56,Shea Langeliers,ATH,1000,28.74,13.91
2026-05-26,19:56,Ty France,SD,800,28.77,15.94
2026-05-26,19:56,Zack Gelof,ATH,2800,27.48,10.78
2026-05-26,19:56,Jacob Young,WSH,2400,27.40,9.35
2026-05-26,19:56,Xander Bogaerts,SD,2400,27.40,9.21
2026-05-26,19:56,Dylan Crews,WSH,2400,27.40,9.39
2026-05-26,19:56,Colson Montgomery,CWS,1000,28.74,12.69
2026-05-26,19:56,Matt Olson,ATL,1150,28.80,11.09
2026-05-26,19:56,Rodolfo Durán,SD,1700,27.51,9.78
2026-05-26,19:56,Andrés Chaparro,WSH,2900,27.68,7.96
2026-05-26,19:56,Harrison Bader,SF,2900,27.68,8.69
2026-05-26,19:56,Miguel Andujar,SD,1800,27.41,9.72
2026-05-26,19:56,Eli White,ATL,1900,27.40,8.88
2026-05-26,19:56,Tristan Peters,CWS,3400,27.40,6.71
2026-05-26,19:56,TJ Rumfield,COL,1300,28.77,9.36
2026-05-26,19:56,Sterlin Thompson,COL,2200,27.51,7.64
2026-05-26,19:56,Nolan Arenado,AZ,1700,27.51,7.92
2026-05-26,19:56,Aramis Garcia,AZ,2900,27.68,6.78
2026-05-26,19:56,Jake McCarthy,COL,1900,27.40,7.10
2026-05-26,19:56,Jose Fernandez,AZ,2900,27.68,5.62
2026-05-26,19:56,Miguel Vargas,CWS,750,13.65,13.37
2026-05-26,19:56,Tyler Freeman,COL,2400,27.40,5.80
2026-05-26,19:56,Ryan Waldschmidt,AZ,3400,27.40,4.79
2026-05-26,19:56,Jeff McNeil,ATH,3400,27.40,4.98
2026-05-27,01:27,Ben Rice,NYY,850,28.74,23.48
2026-05-27,01:27,Jordan Walker,STL,1050,28.80,21.38
2026-05-27,01:27,Paul Goldschmidt,NYY,900,28.80,21.42
2026-05-27,01:27,Christian Walker,HOU,525,29.85,21.47
2026-05-27,01:27,Ty France,SD,600,29.85,18.59
2026-05-27,01:27,Brice Turang,MIL,1300,28.77,12.52
2026-05-27,01:27,Christian Yelich,MIL,1800,27.41,12.97
2026-05-27,01:27,Justin Foscue,TEX,1700,27.51,11.83
2026-05-27,01:27,Iván Herrera,STL,1800,27.41,10.00
2026-05-27,01:27,Jac Caglianone,KC,1800,27.41,9.10
2026-05-27,01:27,William Contreras,MIL,1900,27.40,8.81
2026-05-27,01:27,JJ Wetherholt,STL,1900,27.40,9.25
2026-05-27,01:27,Alec Burleson,STL,2400,27.40,7.80
2026-05-27,01:27,Ezequiel Duran,TEX,1150,28.80,10.45
2026-05-27,01:27,Jake Burger,TEX,600,24.18,17.74
2026-05-27,01:27,José Fermín,STL,3300,27.57,7.84
2026-05-27,01:27,Braden Shewmake,HOU,1100,28.69,10.89
2026-05-27,01:27,Bryan Torres,STL,1800,27.41,8.74
2026-05-27,01:27,Isaac Paredes,HOU,1000,23.64,11.24
2026-05-27,01:27,Jackson Chourio,MIL,1000,22.76,11.16
2026-05-27,01:27,Salvador Perez,KC,950,22.22,11.64
2026-05-27,01:27,Trent Grisham,NYY,900,19.30,11.93
2026-05-27,01:27,Aaron Judge,NYY,450,13.13,20.57
2026-05-27,01:27,Sal Frelick,MIL,3300,27.57,4.69
2026-05-27,01:44,Ben Rice,NYY,850,28.74,23.48
2026-05-27,01:44,Jordan Walker,STL,1050,28.80,21.38
2026-05-27,01:44,Paul Goldschmidt,NYY,900,28.80,21.42
2026-05-27,01:44,Christian Walker,HOU,525,29.85,21.47
2026-05-27,01:44,Ty France,SD,600,29.85,18.59
2026-05-27,01:44,Brice Turang,MIL,1300,28.77,12.52
2026-05-27,01:44,Christian Yelich,MIL,1800,27.41,12.97
2026-05-27,01:44,Justin Foscue,TEX,1700,27.51,11.83
2026-05-27,01:44,Iván Herrera,STL,1800,27.41,10.00
2026-05-27,01:44,Jac Caglianone,KC,1800,27.41,9.10
2026-05-27,01:44,William Contreras,MIL,1900,27.40,8.81
2026-05-27,01:44,JJ Wetherholt,STL,1900,27.40,9.25
2026-05-27,01:44,Alec Burleson,STL,2400,27.40,7.80
2026-05-27,01:44,Ezequiel Duran,TEX,1150,28.80,10.45
2026-05-27,01:44,Jake Burger,TEX,600,24.18,17.74
2026-05-27,01:44,José Fermín,STL,3300,27.57,7.84
2026-05-27,01:44,Braden Shewmake,HOU,1100,28.69,10.89
2026-05-27,01:44,Bryan Torres,STL,1800,27.41,8.74
2026-05-27,01:44,Isaac Paredes,HOU,1000,23.64,11.24
2026-05-27,01:44,Jackson Chourio,MIL,1000,22.76,11.16
2026-05-27,01:44,Salvador Perez,KC,950,22.22,11.64
2026-05-27,01:44,Trent Grisham,NYY,900,19.30,11.93
2026-05-27,01:44,Aaron Judge,NYY,450,13.13,20.57
2026-05-27,01:44,Sal Frelick,MIL,3300,27.57,4.69
2026-05-27,15:39,Curtis Mead,WSH,1000,28.74,16.80
2026-05-27,15:39,Casey Schmitt,SF,750,28.76,15.92
2026-05-27,15:39,Liam Hicks,MIA,800,24.74,13.86
2026-05-27,15:39,Ernie Clement,TOR,1150,23.37,9.87
2026-05-27,15:39,Jake Meyers,HOU,1000,23.31,11.21
2026-05-27,15:39,James Wood,WSH,450,13.80,20.69
2026-05-27,15:39,Miguel Vargas,CWS,460,11.66,19.94
2026-05-27,15:39,Michael Harris II,ATL,550,10.30,16.97
2026-05-27,15:39,Jordan Walker,STL,450,8.63,19.75
2026-05-27,15:39,Curtis Mead,WSH,1000,28.74,16.80
2026-05-27,15:39,Casey Schmitt,SF,750,28.76,15.92
2026-05-27,15:39,Liam Hicks,MIA,800,24.74,13.86
2026-05-27,15:39,Ernie Clement,TOR,1150,23.37,9.87
2026-05-27,15:39,Jake Meyers,HOU,1000,23.31,11.21
2026-05-27,15:39,James Wood,WSH,450,13.80,20.69
2026-05-27,15:39,Miguel Vargas,CWS,460,11.66,19.94
2026-05-27,15:39,Michael Harris II,ATL,550,10.30,16.97
2026-05-27,15:39,Jordan Walker,STL,450,8.63,19.75
2026-05-27,17:21,James Wood,WSH,550,29.86,22.29
2026-05-27,17:21,Curtis Mead,WSH,1150,28.80,17.05
2026-05-27,17:21,Casey Schmitt,SF,575,29.84,20.99
2026-05-27,17:21,Liam Hicks,MIA,850,33.09,14.01
2026-05-27,17:21,CJ Abrams,WSH,650,26.15,16.82
2026-05-27,17:21,Jake Meyers,HOU,1000,23.31,11.21
2026-05-27,17:21,Miguel Vargas,CWS,460,11.66,19.94
2026-05-27,17:21,Michael Harris II,ATL,550,9.92,16.91
2026-05-27,17:21,Bryan Torres,STL,1150,21.50,9.72
2026-05-27,17:21,Daylen Lile,WSH,750,10.41,12.99
2026-05-27,17:21,Jordan Walker,STL,450,6.37,19.34
2026-05-27,17:40,Curtis Mead,WSH,1150,28.80,16.98
2026-05-27,17:40,James Wood,WSH,550,29.86,22.17
2026-05-27,17:40,Casey Schmitt,SF,575,29.84,21.04
2026-05-27,17:40,Liam Hicks,MIA,850,33.00,14.00
2026-05-27,17:40,CJ Abrams,WSH,650,25.55,16.74
2026-05-27,17:40,Jake Meyers,HOU,1000,23.31,11.21
2026-05-27,17:40,Miguel Vargas,CWS,460,11.66,19.94
2026-05-27,17:40,Michael Harris II,ATL,550,9.72,16.88
2026-05-27,17:40,Bryan Torres,STL,1150,21.88,9.75
2026-05-27,17:40,Daylen Lile,WSH,750,9.65,12.90
2026-05-27,17:40,Jordan Walker,STL,450,6.75,19.41
2026-05-27,18:00,Curtis Mead,WSH,1150,28.80,16.98
2026-05-27,18:00,James Wood,WSH,550,29.86,22.17
2026-05-27,18:00,Casey Schmitt,SF,575,29.84,21.04
2026-05-27,18:00,Liam Hicks,MIA,850,33.00,14.00
2026-05-27,18:00,CJ Abrams,WSH,650,25.55,16.74
2026-05-27,18:00,Jake Meyers,HOU,1000,23.31,11.21
2026-05-27,18:00,Miguel Vargas,CWS,460,11.66,19.94
2026-05-27,18:00,Michael Harris II,ATL,550,9.72,16.88
2026-05-27,18:00,Bryan Torres,STL,1150,21.88,9.75
2026-05-27,18:00,Daylen Lile,WSH,750,9.65,12.90
2026-05-27,18:00,Jordan Walker,STL,450,6.75,19.41
2026-05-27,18:01,Curtis Mead,WSH,1150,28.80,16.56
2026-05-27,18:01,James Wood,WSH,550,29.86,21.45
2026-05-27,18:01,Casey Schmitt,SF,575,29.84,20.79
2026-05-27,18:01,Liam Hicks,MIA,850,32.24,13.92
2026-05-27,18:01,CJ Abrams,WSH,650,21.20,16.16
2026-05-27,18:01,Bryan Torres,STL,1150,25.25,10.02
2026-05-27,18:01,Jake Meyers,HOU,1000,23.31,11.21
2026-05-27,18:01,Miguel Vargas,CWS,460,11.66,19.94
2026-05-27,18:01,Jordan Walker,STL,450,8.90,19.80
2026-05-27,18:01,Michael Harris II,ATL,550,7.51,16.54
2026-05-27,18:02,Curtis Mead,WSH,1150,28.80,16.56
2026-05-27,18:02,James Wood,WSH,550,29.86,21.45
2026-05-27,18:02,Casey Schmitt,SF,575,29.84,20.79
2026-05-27,18:02,Liam Hicks,MIA,850,32.24,13.92
2026-05-27,18:02,CJ Abrams,WSH,650,21.20,16.16
2026-05-27,18:02,Bryan Torres,STL,1150,25.25,10.02
2026-05-27,18:02,Jake Meyers,HOU,1000,23.31,11.21
2026-05-27,18:02,Miguel Vargas,CWS,460,11.66,19.94
2026-05-27,18:02,Jordan Walker,STL,450,8.90,19.80
2026-05-27,18:02,Michael Harris II,ATL,550,7.51,16.54
2026-05-29,10:12,Casey Schmitt,SF,575,29.84,21.03
2026-05-29,10:12,Michael Harris II,ATL,550,28.31,19.74
2026-05-29,10:12,Curtis Mead,WSH,1150,28.80,12.27
2026-05-29,10:12,Jacob Young,WSH,1100,28.69,11.97
2026-05-29,10:12,Dillon Dingler,DET,700,24.64,15.58
2026-05-29,10:12,Gavin Sheets,SD,900,25.30,12.53
2026-05-29,10:12,Amed Rosario,NYY,800,19.34,13.26
2026-05-29,10:12,Ramón Laureano,SD,950,18.44,11.28
2026-05-29,10:12,Gage Workman,DET,900,12.00,11.20
2026-05-29,10:12,Jordan Walker,STL,450,7.19,19.49
2026-05-29,10:39,Casey Schmitt,SF,575,29.84,21.03
2026-05-29,10:39,Michael Harris II,ATL,550,28.31,19.74
2026-05-29,10:39,Curtis Mead,WSH,1150,28.80,12.27
2026-05-29,10:39,Jacob Young,WSH,1100,28.69,11.97
2026-05-29,10:39,Dillon Dingler,DET,700,24.64,15.58
2026-05-29,10:39,Gavin Sheets,SD,900,25.30,12.53
2026-05-29,10:39,Amed Rosario,NYY,800,19.34,13.26
2026-05-29,10:39,Ramón Laureano,SD,950,18.44,11.28
2026-05-29,10:39,Gage Workman,DET,900,12.00,11.20
2026-05-29,10:39,Jordan Walker,STL,450,7.19,19.49
2026-05-29,12:09,Casey Schmitt,SF,575,29.84,21.03
2026-05-29,12:09,Michael Harris II,ATL,550,26.62,19.48
2026-05-29,12:09,Curtis Mead,WSH,1150,28.80,12.13
2026-05-29,12:09,Jacob Young,WSH,1100,28.69,11.97
2026-05-29,12:09,Dillon Dingler,DET,700,23.28,15.41
2026-05-29,12:09,Gavin Sheets,SD,900,25.00,12.50
2026-05-29,12:09,Amed Rosario,NYY,800,19.97,13.33
2026-05-29,12:09,Ramón Laureano,SD,950,19.07,11.34
2026-05-29,12:09,Gage Workman,DET,900,12.10,11.21
